rank_emul	rank_star	rank_outdeg	rank_tweet
7514	8409	6527	3005
7515	8423	11782	11338
7516	8066	10156	7771
7517	11024	6240	837
7518	10553	4898	3993
7519	9410	8832	4600
7520	7336	5490	3169
7521	10644	12468	10678
7522	11850	11289	10369
7523	8664	12390	5388
7524	4956	6997	7388
7525	5933	2721	1233
7526	11320	3823	4994
7527	11627	10675	10264
7528	5449	1944	3376
7529	12366	10126	10188
7530	6575	3456	1279
7531	7325	3362	3221
7532	7902	7282	4123
7533	7507	4020	2714
7534	10105	10817	11096
7535	4699	3450	754
7536	10373	4565	12411
7537	10024	4539	10412
7538	9670	4781	2186
7539	7042	6924	4287
7540	10884	5029	8158
7541	6161	2891	797
7542	7756	4005	5361
7543	10000	5792	5297
7544	1286	2036	34
7545	5045	2895	855
7546	10114	7394	9562
7547	6493	4237	271
7548	13339	11831	12409
7549	6869	3216	383
7550	10671	4863	8470
7551	9362	3817	4833
7552	8849	5535	5124
7553	7643	2487	6070
7554	10684	10597	4452
7555	3953	3376	4348
7556	12642	9555	10950
7557	9441	3986	8175
7558	9592	4784	6813
7559	8773	5019	11025
7560	10299	6068	11134
7561	10041	4873	5610
7562	6638	3755	1930
7563	11843	11566	9235
7564	1682	2199	197
7565	9215	5201	9258
7566	1541	2706	494
7567	6244	3122	3379
7568	5730	7897	11285
7569	3859	11495	9762
7570	4176	2196	575
7571	6850	4705	7342
7572	11376	9145	8455
7573	7034	4222	2842
7574	11872	11957	9863
7575	5512	3097	2626
7576	7808	6509	2421
7577	9743	8680	3168
7578	11907	7007	2195
7579	9532	5443	412
7580	6474	3310	4404
7581	12254	9473	6379
7582	5537	2338	2611
7583	7504	5920	5663
7584	12522	8309	10039
7585	5100	11805	7035
7586	11738	6181	6770
7587	10499	8787	2602
7588	6298	12333	11541
7589	7247	6563	2503
7590	4212	10041	9527
7591	1326	3037	519
7592	7551	4558	5922
7593	8839	8656	7674
7594	11816	12520	12697
7595	5175	4835	5977
7596	7344	2974	7279
7597	10272	7613	6975
7598	7149	3288	2050
7599	11303	4627	10021
7600	5185	4177	3112
7601	11369	6382	12868
7602	5572	4201	1415
7603	6909	3242	1516
7604	6028	8930	6158
7605	11556	9241	7371
7606	5229	3478	915
7607	5727	5417	5733
7608	7491	10205	6436
7609	12232	10304	8574
7610	9877	7278	6040
7611	12768	9466	8479
7612	7975	6933	5435
7613	13303	9891	6031
7614	5721	4143	731
7615	4671	2589	3800
7616	10238	4893	3740
7617	10312	4446	8187
7618	6543	3529	3897
7619	8288	5552	3560
7620	5121	2224	1201
7621	9193	5801	5463
7622	7414	4159	3544
7623	8197	7766	10359
7624	6066	3254	1176
7625	3806	2211	356
7626	6959	7035	3666
7627	7623	3516	7088
7628	5654	3776	954
7629	12149	10329	7792
7630	11977	7454	11049
7631	4667	2633	3519
7632	8433	4968	4901
7633	6901	4865	5608
7634	1545	3230	71
7635	11777	9206	8460
7636	9373	3879	5982
7637	9555	4804	551
7638	6790	5132	8685
7639	6151	9143	8060
7640	6626	4247	5009
7641	9136	4410	4128
7642	5233	4220	4604
7643	8030	4588	7314
7644	10795	6173	10421
7645	8625	10513	2121
7646	5971	2607	1544
7647	12049	11305	11193
7648	7394	3235	1557
7649	6177	10281	9558
7650	9528	9727	3437
7651	6122	3311	5799
7652	9682	6009	6084
7653	7837	5608	965
7654	8706	5373	1101
7655	8587	12320	12597
7656	8129	7691	9670
7657	6314	12444	7321
7658	6037	2790	3525
7659	8559	5868	4763
7660	9085	4699	2957
7661	8406	7010	3424
7662	5789	3044	1631
7663	7555	5678	2530
7664	11491	6315	9934
7665	5380	9859	12024
7666	6389	2301	454
7667	8493	5465	1327
7668	13285	10478	12095
7669	4953	3584	4530
7670	11123	10169	7454
7671	2479	2918	3265
7672	9857	8718	2428
7673	6972	6934	1636
7674	9076	5338	11829
7675	6176	4325	3744
7676	7701	3935	5636
7677	7881	8134	2032
7678	8309	4040	4049
7679	12583	8320	12984
7680	4587	7485	6261
7681	7040	9134	2048
7682	7369	7440	8593
7683	7669	7164	9506
7684	6957	3279	2079
7685	5790	3271	266
7686	5302	3465	1370
7687	11067	8905	6155
7688	5153	3215	935
7689	6921	4820	1378
7690	6755	5842	4014
7691	6816	6006	5357
7692	3933	3043	2182
7693	8185	4415	5850
7694	5392	13209	13142
7695	7828	3342	5483
7696	7086	6738	2970
7697	6585	5175	7284
7698	9437	8119	6133
7699	8495	5154	4470
7700	8299	6900	3984
7701	7442	12914	12914
7702	6038	3476	1141
7703	3502	2057	273
7704	5499	4600	2948
7705	6282	2709	2176
7706	11080	7829	5711
7707	9067	5925	9563
7708	10193	12275	12576
7709	10507	9121	2264
7710	5220	2734	1342
7711	9936	4264	4084
7712	7476	6791	4278
7713	11650	11088	12199
7714	13038	11880	12425
7715	4992	13090	13051
7716	11508	8809	5120
7717	8297	6216	3158
7718	11218	5942	8583
7719	11616	6069	11135
7720	8256	6610	3241
7721	8051	4737	795
7722	10283	11229	5907
7723	9401	6245	12450
7724	6286	11058	2946
7725	10263	7499	4148
7726	7165	4704	926
7727	10357	12083	10572
7728	13189	9401	10940
7729	8492	5828	5824
7730	8215	11714	12368
7731	10822	10151	9546
7732	7921	5795	3589
7733	9357	9362	5784
7734	7462	2810	7537
7735	10247	6204	9261
7736	6453	5497	4709
7737	665	4927	1958
7738	8897	5713	949
7739	8269	4350	6025
7740	6934	5147	9717
7741	5629	10248	4660
7742	12068	7335	6234
7743	7431	4241	4280
7744	12816	11871	9836
7745	7659	6063	9658
7746	6398	2252	3847
7747	11899	9812	6641
7748	5664	2740	1599
7749	12612	12210	12543
7750	7956	4773	5585
7751	8378	10096	7443
7752	4334	3572	3994
7753	3802	6445	10079
7754	12787	12175	12531
7755	5917	8730	10905
7756	9081	7459	6697
7757	9911	6389	8889
7758	6982	11282	7905
7759	8382	7525	2711
7760	6437	3966	5841
7761	5247	3866	3255
7762	7108	10380	2755
7763	10723	9799	10149
7764	8977	5059	6942
7765	6751	5596	4281
7766	11415	7085	7132
7767	7202	3992	3939
7768	7386	10680	6709
7769	5645	2567	2892
7770	9495	11076	7244
7771	6605	2907	1273
7772	11341	9036	4277
7773	7380	3606	2806
7774	9492	11480	8294
7775	11960	12610	5390
7776	7408	5155	4048
7777	10626	11355	7006
7778	6759	3483	1354
7779	8348	10049	8137
7780	8151	4004	5691
7781	7240	7300	4124
7782	7554	3331	5045
7783	5504	3312	3096
7784	5502	4453	6265
7785	2592	3723	68
7786	5765	7957	11347
7787	8924	7973	6774
7788	12494	10748	9116
7789	7475	3962	5489
7790	9508	10957	6982
7791	9570	7977	7617
7792	6108	3421	2278
7793	9723	7100	4005
7794	5854	4157	6336
7795	6667	7457	7487
7796	12039	9483	10942
7797	6385	11266	12237
7798	7266	4875	3137
7799	10367	7044	6623
7800	8310	5959	4234
7801	6663	5057	5511
7802	8690	10965	11127
7803	9372	10269	3936
7804	10157	12096	7627
7805	1361	5186	9781
7806	11397	12578	9975
7807	2543	2561	635
7808	8934	6510	713
7809	11541	4351	12023
7810	11174	7349	5843
7811	12188	9125	3082
7812	11781	7171	5302
7813	10191	7381	12071
7814	6087	7289	10178
7815	9860	6612	1413
7816	10022	11427	8719
7817	1882	2887	655
7818	10112	11327	9726
7819	7087	2718	760
7820	9066	6594	3010
7821	10928	5227	10530
7822	9219	5938	9050
7823	1865	2584	962
7824	11523	8988	3356
7825	7580	8636	3471
7826	12147	8802	3554
7827	6109	3482	860
7828	8882	7254	6424
7829	9998	9263	1703
7830	9074	7420	12083
7831	9266	11659	9250
7832	10270	5066	8609
7833	6522	4518	4159
7834	10026	5787	5813
7835	7061	11823	11356
7836	11199	9741	10147
7837	7243	6903	1883
7838	4741	3083	2365
7839	8251	12888	12898
7840	12163	8046	8359
7841	12591	8461	1931
7842	4917	2177	3387
7843	5269	6485	768
7844	12288	8389	13202
7845	7958	7168	5633
7846	10188	7093	4890
7847	10482	5581	7699
7848	12966	10939	10303
7849	1760	2372	902
7850	6351	4012	5697
7851	6841	4535	8730
7852	5864	3253	2042
7853	5711	6894	2438
7854	5019	12990	12972
7855	9940	7148	5815
7856	12438	8469	285
7857	11077	12525	8859
7858	7178	6092	739
7859	12070	4363	3926
7860	7430	10679	4942
7861	11935	8580	9447
7862	1707	2055	654
7863	5655	2442	2522
7864	11032	5071	10266
7865	6132	4078	452
7866	8211	6892	7097
7867	11277	7279	7435
7868	10425	6575	6565
7869	4966	4160	43
7870	10490	5249	12507
7871	7990	13099	13059
7872	7709	12825	10783
7873	4929	3692	5709
7874	12322	10729	8617
7875	12933	9798	8109
7876	7148	5481	1159
7877	9676	5296	11656
7878	8663	6586	4364
7879	8503	11867	11371
7880	9594	5327	11783
7881	9764	12028	8356
7882	12989	12237	12554
7883	11615	9046	5590
7884	10655	7102	10961
7885	8105	7169	5301
7886	8684	4908	3998
7887	7532	9578	8490
7888	2480	2532	76
7889	3589	5052	6938
7890	6708	8579	4978
7891	5843	4776	3118
7892	6652	4896	5023
7893	4861	6859	3648
7894	2110	2217	466
7895	4296	2579	1313
7896	6911	3583	4634
7897	5929	3186	5233
7898	9875	5572	4844
7899	13418	10408	7799
7900	8754	5554	1293
7901	8207	4278	2115
7902	11398	10668	11071
7903	4716	2698	2131
7904	10769	6616	7070
7905	7893	4675	237
7906	8692	5989	5205
7907	12571	6956	7710
7908	8953	10272	4663
7909	5607	7322	5838
7910	12481	8918	5418
7911	9811	5642	5431
7912	10904	7636	10300
7913	12413	11972	10535
7914	11542	9707	4414
7915	13107	9526	6619
7916	7052	3672	3869
7917	9518	3379	6988
7918	5437	9535	1754
7919	11665	8608	3399
7920	11315	8851	5121
7921	10471	7284	7763
7922	12665	8149	10664
7923	8508	7862	7020
7924	8699	4412	7462
7925	8272	8085	4965
7926	9148	10445	6252
7927	7082	3837	1092
7928	5312	2726	653
7929	5788	3841	549
7930	7063	3520	7091
7931	12505	9553	8964
7932	3512	8771	3069
7933	2100	8031	7304
7934	9005	5574	3026
7935	9114	6506	5731
7936	11659	10568	11057
7937	6313	5054	2877
7938	11125	9733	8505
7939	11885	5069	9604
7940	8725	5691	4620
7941	12309	6336	8860
7942	2410	3849	4080
7943	4777	12409	7319
7944	10375	8067	2238
7945	10099	9623	9495
7946	6466	6219	9827
7947	11058	8329	10051
7948	6623	3607	4542
7949	4968	2570	786
7950	8020	4340	8972
7951	5161	2229	751
7952	11316	7688	7542
7953	9379	6325	10667
7954	9960	4751	4490
7955	11063	7240	6895
7956	9530	6687	5584
7957	5983	2564	2599
7958	9229	4744	5407
7959	11148	5636	3256
7960	10996	11588	11262
7961	6234	2415	270
7962	3552	2913	2305
7963	6301	3061	2474
7964	12764	9412	4090
7965	10062	4046	8305
7966	5170	2720	1977
7967	7203	4155	1084
7968	8712	4226	3637
7969	10819	10143	6044
7970	7570	12605	12733
7971	10616	8969	6350
7972	11842	9061	8449
7973	10774	5715	8084
7974	11768	3740	12951
7975	9107	6994	9481
7976	2091	6328	6135
7977	7494	5037	5503
7978	7119	5295	7651
7979	6379	3047	1908
7980	6671	3789	2132
7981	9247	5977	3340
7982	7028	8629	2771
7983	5634	4313	2158
7984	7829	5102	8240
7985	5227	2714	1392
7986	7773	10305	3858
7987	7780	10405	4139
7988	10436	6742	2188
7989	5179	9275	8068
7990	5556	3873	1914
7991	11513	10784	6273
7992	6701	7070	4884
7993	5792	1977	211
7994	9304	9049	1375
7995	6450	4097	2384
7996	8058	11453	12296
7997	7818	12115	11460
7998	11417	9687	10144
7999	11008	7215	6647
8000	8136	4347	5817
8001	8682	3785	675
8002	10628	7326	8554
8003	13390	11793	12398
8004	9917	7267	7158
8005	10002	11634	12349
8006	6739	3332	6032
8007	5992	4029	5219
8008	6137	3268	4999
8009	8078	6946	1275
8010	8464	10789	7521
8011	12687	10611	11060
8012	10653	6842	1331
8013	7779	9782	3440
8014	3822	2198	427
8015	10650	5034	2318
8016	4676	2868	217
8017	11846	4608	11566
8018	7883	3895	8074
8019	8703	8746	2893
8020	10266	6635	4707
8021	10995	5449	2007
8022	5163	3063	1949
8023	11548	11824	12408
8024	8594	6725	1357
8025	9019	5941	5857
8026	4390	2587	1723
8027	7242	13207	10069
8028	4878	3838	3307
8029	5174	6417	10850
8030	10412	5125	8260
8031	7853	3574	241
8032	10814	7057	4882
8033	8095	7907	7031
8034	7987	10540	9085
8035	6115	3883	1604
8036	11769	11019	7235
8037	11888	10584	9588
8038	4256	5655	5603
8039	9833	7338	2643
8040	11465	7684	5215
8041	9524	11532	7281
8042	9051	9228	2527
8043	6423	3842	8049
8044	8529	6998	3423
8045	7985	3999	738
8046	4204	3077	1805
8047	4347	7447	10231
8048	9965	4344	4417
8049	7138	5397	1208
8050	6032	2931	3373
8051	6534	2906	6596
8052	9543	10786	8623
8053	7778	4422	3287
8054	13069	12597	9385
8055	9277	13201	11862
8056	9140	6577	307
8057	4229	7811	10385
8058	5968	5381	1226
8059	6452	3861	2848
8060	6813	3033	63
8061	5197	7945	9267
8062	7564	7775	3388
8063	7748	9099	1506
8064	6078	4894	6849
8065	6683	3481	2043
8066	10693	9454	7122
8067	11048	3257	4986
8068	9522	12608	9386
8069	5794	11930	9851
8070	9753	9683	2986
8071	8379	4354	6027
8072	10298	10322	3286
8073	11807	12655	11642
8074	13060	12960	10816
8075	5317	4469	8614
8076	6026	3256	929
8077	4930	8810	7348
8078	8822	2814	11150
8079	12961	12067	12491
8080	9463	9779	4897
8081	6675	8477	258
8082	8084	11633	8747
8083	8430	9441	2369
8084	10468	7765	9184
8085	9798	8315	10824
8086	10768	13046	7335
8087	6061	4680	857
8088	5268	3137	2759
8089	10712	5932	4441
8090	7654	4330	4631
8091	9487	5949	6250
8092	3573	2157	276
8093	8003	4050	4956
8094	9378	7545	4785
8095	10097	12034	7305
8096	8704	6817	5591
8097	8659	3912	8492
8098	9697	4348	5819
8099	6237	8239	9398
8100	5548	7491	5353
8101	9063	10543	2646
8102	10324	7293	8543
8103	9242	9027	2292
8104	4299	3464	594
8105	11287	5855	4018
8106	11353	10485	6694
8107	8087	3942	4311
8108	8401	5097	6100
8109	8034	3403	7299
8110	10500	4633	10037
8111	11591	4904	3270
8112	7665	4940	5811
8113	5199	4357	5306
8114	4763	2470	5628
8115	9784	6656	2670
8116	5475	3448	2035
8117	8863	5377	7667
8118	12974	9174	8061
8119	3318	11381	12267
8120	7977	5010	3755
8121	12722	7383	8153
8122	7410	5365	1003
8123	7898	3791	852
8124	8152	5971	7192
8125	7047	11071	9676
8126	7875	4505	4156
8127	6795	6043	2881
8128	2197	3185	116
8129	13255	11718	11313
8130	10749	5159	10386
8131	9978	9709	2987
8132	6893	4225	4723
8133	7361	4080	5721
8134	12693	8289	12896
8135	5546	2812	2760
8136	6239	3611	4910
8137	12010	8114	11519
8138	6876	9432	2340
8139	8103	6702	6809
8140	6155	5865	4762
8141	5893	3234	927
8142	3828	3270	600
8143	4971	4117	8911
8144	5678	3412	284
8145	7103	3469	3167
8146	10202	7434	7479
8147	8202	9240	2149
8148	6846	3974	6680
8149	11865	9794	6638
8150	11288	7626	11114
8151	5094	2447	2295
8152	6627	2458	3428
8153	7404	4271	5145
8154	10668	6743	4177
8155	13148	11726	11315
8156	8219	4027	10352
8157	7185	6099	2417
8158	4831	3453	123
8159	5667	3570	3038
8160	10059	6855	6170
8161	11530	9501	3820
8162	9311	9666	2586
8163	11810	8262	10014
8164	8794	4810	917
8165	11005	10502	9080
8166	7997	4358	1851
8167	6033	3851	6167
8168	7283	10587	4937
8169	3676	1987	322
8170	12243	10104	8141
8171	7727	7410	6059
8172	5955	2919	1844
8173	7681	4221	2841
8174	10445	12199	5930
8175	9137	7511	4341
8176	6588	2923	3094
8177	5833	3597	2056
8178	11468	12849	12874
8179	8531	5101	9145
8180	4719	3227	627
8181	9359	8867	3971
8182	10063	5812	2492
8183	10784	10480	5867
8184	12487	12963	10817
8185	9767	5910	6911
8186	4406	4197	1942
8187	9752	5836	10160
8188	9829	9440	5791
8189	7980	4888	6187
8190	8373	5213	11359
8191	7647	4213	780
8192	8550	4172	539
8193	4459	12504	12689
8194	10409	5245	7307
8195	9096	4499	8657
8196	8661	7541	5208
8197	10915	11742	8761
8198	6769	1571	8830
8199	5663	4223	3980
8200	7345	2620	6206
8201	1304	1998	1467
8202	10310	9686	6870
8203	11586	7259	8999
8204	5336	3905	3426
8205	13464	12297	12589
8206	7741	4791	6820
8207	9874	4411	2451
8208	8303	4922	3826
8209	10700	11042	6986
8210	11018	5013	10204
8211	5599	3961	4322
8212	10862	8102	10619
8213	11323	7424	9058
8214	11936	12416	7055
8215	10930	10514	8182
8216	8205	10162	7452
8217	8824	5726	8963
8218	5987	2876	1676
8219	4311	3442	2658
8220	11319	6449	13337
8221	7830	4538	6117
8222	10419	5276	10661
8223	11160	9371	7111
8224	5851	1880	5420
8225	10609	11263	10364
8226	10371	13084	8417
8227	9062	7665	6287
8228	7892	4326	2797
8229	6118	3598	3747
8230	9100	5734	6000
8231	8613	4385	7163
8232	5961	3977	7474
8233	8123	3818	1089
8234	8542	3082	2977
8235	7005	12307	12590
8236	13046	11331	12254
8237	6018	3212	952
8238	9012	11478	11230
8239	7850	5496	2774
8240	10595	9333	8071
8241	2095	2654	3612
8242	8014	4947	2375
8243	6040	12854	7331
8244	8651	3492	1796
8245	13007	11146	10336
8246	6511	4276	2268
8247	8648	7149	7142
8248	10813	12456	12668
8249	13262	13043	13011
8250	12680	11968	10534
8251	8852	9229	7370
8252	12856	7241	7155
8253	8481	5809	2929
8254	4380	4462	3532
8255	7113	8105	545
8256	11016	6081	7547
8257	7358	7628	5365
8258	7419	3078	2300
8259	8818	10109	4230
8260	12293	10558	9585
8261	11651	11754	11325
8262	8296	9415	1333
8263	10261	6679	5951
8264	11263	6499	2124
8265	12112	10014	6902
8266	8523	10190	4025
8267	8623	9075	4379
8268	2805	2324	142
8269	6965	5573	2260
8270	8135	5166	4471
8271	5039	3441	827
8272	8183	4962	3593
8273	8533	3430	12937
8274	12446	8723	7681
8275	6476	2448	2403
8276	7572	10113	11007
8277	7328	3440	1513
8278	9777	11962	9296
8279	11144	4793	5957
8280	12482	11928	12437
8281	9064	10840	11101
8282	5181	5735	3669
8283	13263	8912	5750
8284	6653	4458	10256
8285	12917	11774	10479
8286	8627	6626	565
8287	7549	4209	2395
8288	4278	3118	4760
8289	7563	10530	7491
8290	8164	9042	2261
8291	12213	8279	10790
8292	13057	12101	11452
8293	5914	10970	12174
8294	4293	3641	3607
8295	11711	7002	6188
8296	11027	2988	11470
8297	10053	7986	6531
8298	3778	2489	6703
8299	5997	3472	1288
8300	5842	2874	1537
8301	7114	5523	1036
8302	6737	5106	3223
8303	6157	5516	1088
8304	3719	3872	1572
8305	13040	9504	9488
8306	11905	6327	11582
8307	12499	12078	9889
8308	8080	7466	6071
8309	7310	6765	1798
8310	12110	10337	9047
8311	8873	4520	11179
8312	11175	13014	12989
8313	7720	6863	4382
8314	9775	11602	11266
8315	9354	5271	11553
8316	7770	5476	7679
8317	12321	8095	11496
8318	12701	9746	10966
8319	8618	9365	2688
8320	7547	5976	6939
8321	10071	11174	6749
8322	9588	5093	4788
8323	3600	3455	3232
8324	7038	3853	5763
8325	6246	3049	1049
8326	7378	3076	7706
8327	7976	5086	6478
8328	9139	6217	9824
8329	9344	5720	3427
8330	8546	5948	6449
8331	7732	5446	4696
8332	9556	6542	4057
8333	8588	4858	6837
8334	12775	10468	11045
8335	10127	9205	1804
8336	10781	4983	6901
8337	4926	3071	3127
8338	8574	6969	4619
8339	5980	4803	2226
8340	10396	12129	7048
8341	7172	6100	3343
8342	6192	3457	940
8343	12934	6059	12173
8344	6782	13106	11824
8345	4824	3532	3132
8346	2499	6646	1074
8347	9572	7054	9493
8348	6425	4260	2111
8349	11801	12144	11469
8350	9053	11112	6992
8351	8122	5864	4019
8352	8732	10475	3689
8353	6913	4275	2623
8354	3634	2555	1789
8355	3274	13417	13388
8356	7001	3558	5614
8357	6125	2534	2716
8358	7769	5364	74
8359	6410	3505	3024
8360	10973	10004	5321
8361	7298	4341	8100
8362	3951	3906	3269
8363	12397	12204	9911
8364	10978	8907	8930
8365	9124	4421	3687
8366	11421	10596	10249
8367	12128	8004	11396
8368	7529	6736	1438
8369	9454	5990	5874
8370	5379	13134	9427
8371	3555	2210	1907
8372	3546	3089	1508
8373	7382	10316	4771
8374	11585	9634	8967
8375	5722	3296	2339
8376	2278	4096	6328
8377	9796	5432	3882
8378	4314	3246	573
8379	8302	5278	6550
8380	8554	5884	9006
8381	11275	11080	9159
8382	9983	7165	8514
8383	10305	6923	1916
8384	9476	8879	8438
8385	1062	6529	1324
8386	2494	5444	2963
8387	6515	4841	2681
8388	6321	3024	1193
8389	2965	13242	11877
8390	12004	12499	10689
8391	12871	10881	10292
8392	5735	11601	7026
8393	10166	5075	8208
8394	11338	9421	5443
8395	6329	5383	411
8396	6978	4280	1039
8397	12988	10192	9029
8398	8011	8280	10791
8399	6287	4000	3693
8400	8646	6304	8385
8401	8418	4557	5921
8402	9284	11502	7589
8403	3885	3761	265
8404	4931	3567	4095
8405	10599	7245	12030
8406	7989	13159	13097
8407	12253	7748	10342
8408	7391	4250	5969
8409	9414	9030	5962
8410	5292	7501	2943
8411	4799	3019	1053
8412	13032	11618	9242
8413	11164	8589	1822
8414	8494	11032	5368
8415	5023	10461	10227
8416	9817	10211	4546
8417	11961	7059	6626
8418	4221	8798	761
8419	7713	5900	3446
8420	5046	7863	5094
8421	4440	11595	12334
8422	11875	7722	9167
8423	12056	7107	6397
8424	10461	7387	7183
8425	8693	5564	4495
8426	11083	12122	10582
8427	7483	7900	8750
8428	13369	11385	12268
8429	6285	3017	2241
8430	6804	4671	753
8431	9044	8610	182
8432	7130	3892	5786
8433	6288	9340	4390
8434	12711	13313	13265
8435	9003	12561	10709
8436	10407	8127	3777
8437	9171	5408	529
8438	6215	4892	2156
8439	6081	9631	1755
8440	5036	13253	13194
8441	8871	4985	6655
8442	6148	7315	5837
8443	10212	7976	8782
8444	9113	13096	13057
8445	7938	3559	1810
8446	11572	7649	8646
8447	7999	4134	968
8448	8859	3654	7839
8449	7979	7514	4453
8450	10514	7833	6313
8451	8213	3909	3668
8452	8530	9242	2852
8453	9975	6094	8680
8454	9617	3589	3671
8455	9260	7745	8683
8456	12695	13113	13065
8457	5829	6410	5936
8458	6539	3804	1497
8459	5946	10069	6427
8460	10028	6578	1650
8461	9629	9597	5622
8462	11433	10439	6065
8463	11192	10651	10261
8464	6580	5055	1247
8465	7131	3790	1284
8466	9792	11009	7540
8467	10561	12184	11489
8468	6165	3709	5099
8469	5688	11351	12259
8470	6981	12877	12892
8471	6395	3480	1290
8472	10411	4333	7407
8473	9198	6559	4260
8474	10532	5647	4732
8475	8745	4485	6728
8476	7319	5886	2494
8477	6717	9327	8468
8478	5440	3771	2038
8479	9562	10134	8557
8480	8898	2842	8849
8481	7836	4719	2063
8482	4244	3698	200
8483	5532	2921	2272
8484	6666	4267	8067
8485	7360	4192	2725
8486	8858	7712	2882
8487	3587	2938	255
8488	5656	5814	2868
8489	12214	11851	7614
8490	7065	6927	4288
8491	5950	3353	5859
8492	12424	4729	698
8493	6401	2737	2077
8494	6729	5993	3758
8495	11324	7698	11148
8496	6107	3452	2281
8497	7136	7118	4213
8498	7459	6649	6569
8499	8264	9562	3582
8500	9202	3948	12029
8501	5954	2609	3037
8502	6304	3530	2912
8503	9745	8358	5937
8504	7838	3814	6571
8505	11208	10835	9632
8506	9514	4380	4653
8507	8352	9252	4190
8508	6464	4755	485
8509	8194	3779	3545
8510	5219	5322	1225
8511	7192	6731	1050
8512	12473	8377	13163
8513	11298	9265	5273
8514	9263	11540	12315
8515	9624	11415	4798
8516	6075	4821	4851
8517	10975	8463	5728
8518	7675	5018	9041
8519	5835	11049	9671
8520	5892	4031	5091
8521	5328	2817	7886
8522	6223	3432	488
8523	6802	3763	2420
8524	10802	4974	2638
8525	11017	7024	2157
8526	9241	6684	2358
8527	8056	9837	4114
8528	8435	6283	10590
8529	1916	4971	2932
8530	7007	7018	4875
8531	6439	2519	5719
8532	12283	9796	12019
